cycle,event,id,field,byte,selected_id,candidate_id,candidate_ready,cadence_slot,pts_active,pts_due,stc,display_pts,display_pts_valid,tff,rff,present,generation,decoder_wait,presentation_wait,destination_wait,writer_wait,state,decoder_ready,cache_ready,prefill_miss,phase_error,overlap_error
178173668,PUBLISH,70,177,1218968,70,70,0,0,0,0,315263,276231,0,0,0,1,64,94845939,80932303,10263551,7859994,3758097664,0,1,0,0,0
179088868,FIELD,70,177,1235756,70,70,0,0,0,0,316636,276231,0,0,0,1,64,95744351,80932303,10263551,7872303,3758097664,0,1,0,0,0
180087962,FIELD,70,178,1253330,70,70,0,1,0,0,318134,276231,0,0,0,1,64,96725872,80932303,10263551,7884259,3758097664,1,1,0,0,0
180205439,READY,71,179,1254713,70,70,0,0,0,0,318311,276231,0,0,0,1,64,96841966,80932303,10263551,7885334,3758097664,1,1,0,0,0
180205600,START,72,179,1254874,70,71,0,0,0,0,318311,276231,0,0,0,1,64,96841966,80932303,10263551,7885334,3825206528,1,1,0,0,0
181090869,FIELD,70,179,1278791,70,71,1,0,0,0,319639,276231,0,0,0,1,64,97703317,80932303,10263551,7903134,3959424256,0,1,0,0,0
182089962,FIELD,70,180,1308343,70,71,1,1,0,0,321137,276231,0,0,0,1,64,98672858,80932303,10263551,7921191,3959424256,0,1,0,0,0
182089963,SELECT,71,181,1308343,71,71,0,0,0,0,321137,276231,0,0,1,1,64,98672859,80932303,10263551,7921191,3758097664,0,1,0,0,0
182177668,PUBLISH,71,181,1310248,71,71,0,0,0,0,321269,276231,0,0,1,1,65,98758659,80932303,10263551,7921566,3758097664,0,1,0,0,0
182367852,PTS,7,181,1315133,71,71,0,0,0,0,321554,276231,0,0,1,1,65,98943959,80932303,10263551,7925580,3758097664,1,1,0,0,0
182377620,START,73,181,1315438,71,71,0,0,0,0,321569,276231,0,0,1,1,65,98953422,80932303,10263551,7925692,3758097664,1,1,0,0,0
182377621,READY,72,181,1315439,71,71,0,0,0,0,321569,276231,0,0,1,1,65,98953422,80932303,10263551,7925692,1610613317,1,1,0,0,0
183092869,FIELD,71,181,1325288,71,71,0,0,0,0,322642,276231,0,0,1,1,65,99658820,80932303,10263551,7938253,1610613317,0,1,0,0,0
184006003,READY,73,182,1335988,71,71,0,0,0,0,324012,276231,0,0,1,1,65,100561254,80932303,10263551,7954878,1610613317,0,1,0,0,0
184006005,START,74,182,1335990,71,73,1,0,1,1,324012,276231,0,0,1,1,65,100561255,80932303,10263551,7954878,1610613321,1,1,0,0,0
184091962,FIELD,71,182,1337760,71,73,1,0,1,1,324140,276231,0,0,1,1,65,100645441,80932303,10263551,7956441,1610613837,0,1,0,0,0
185094869,FIELD,71,183,1350124,71,73,1,1,1,1,325645,276231,0,0,1,1,65,101635984,80932303,10263551,7971868,1610613837,0,1,0,0,0
185094870,SELECT,73,184,1350124,73,71,0,0,0,0,325645,318272,1,1,0,1,65,101635985,80932303,10263551,7971868,1610614117,0,1,0,0,0
185178762,PUBLISH,73,184,1351176,73,71,0,0,0,0,325771,318272,1,1,0,1,66,101718825,80932303,10263551,7972196,1610614117,0,1,0,0,0
185721200,READY,74,184,1357740,73,71,0,0,0,0,326584,318272,1,1,0,1,66,102254699,80932303,10263551,7981632,1610614117,0,1,0,0,0
185721202,START,75,184,1357742,73,74,1,0,0,0,326584,318272,1,1,0,1,66,102254700,80932303,10263551,7981632,1610614129,1,1,0,0,0
186093962,FIELD,73,184,1364648,73,74,1,0,0,0,327143,318272,1,1,0,1,66,102620553,80932303,10263551,7987009,1610616179,0,1,0,0,0
187096869,FIELD,73,185,1380848,73,74,1,1,0,0,328648,318272,1,1,0,1,66,103607260,80932303,10263551,7998284,1610616179,0,1,0,0,0
187096870,SELECT,74,186,1380848,74,71,1,0,0,0,328648,318272,0,1,1,1,66,103607261,80932303,10263551,7998284,1610616131,0,1,0,0,0
187180762,PUBLISH,74,186,1383222,74,71,1,0,0,0,328774,318272,0,1,1,1,67,103688779,80932303,10263551,7998284,1610616131,0,1,0,0,0
187938794,READY,75,186,1395385,74,71,1,0,0,0,329911,318272,0,1,1,1,67,104434649,80932303,10263551,8010848,1610616131,1,1,0,0,0
187938795,START,76,186,1395386,74,71,1,0,0,0,329911,318272,0,1,1,1,67,104434649,80932303,10263551,8010848,1677727043,1,1,0,0,0
188095962,FIELD,74,186,1398160,74,71,1,0,0,0,330146,318272,0,1,1,1,67,104589041,80932303,10263551,8012630,1811944771,0,1,0,0,0
189098869,FIELD,74,187,1416212,74,71,1,0,0,0,331651,318272,0,1,1,1,67,105573896,80932303,10263551,8023017,1811944771,0,1,0,0,0
190097962,FIELD,74,188,1436124,74,71,1,1,0,0,333149,318272,0,1,1,1,67,106553077,80932303,10263551,8035663,1811944771,0,1,0,0,0
190097963,SELECT,71,189,1436124,71,75,1,0,0,0,333149,276231,0,0,1,1,67,106553078,80932303,10263551,8035663,3959424256,0,1,0,0,0
190108350,WAIT,76,189,1436124,71,75,1,0,0,0,333165,276231,0,0,1,0,68,106563465,80942690,10263551,8046044,3959424256,0,1,0,0,0
190185669,PUBLISH,71,189,1436124,71,75,1,0,0,0,333281,276231,0,0,1,1,68,106640784,81020009,10263551,8123363,3959424256,0,1,0,0,0
190188871,WAIT_RELEASE,76,189,1436124,71,75,1,0,0,0,333286,276231,0,0,1,1,68,106643986,81023211,10263551,8126565,3959424256,0,1,0,0,0
191100869,FIELD,71,189,1436124,71,75,1,0,0,0,334654,276231,0,0,1,1,68,107555984,81935209,10263551,9038563,3959424256,0,1,0,0,0
191110447,WAIT,76,190,1436124,71,75,1,0,0,0,334668,276231,0,0,1,1,68,107565562,81944787,10263551,9048141,3959424256,0,1,0,0,0
191187964,WAIT_RELEASE,76,190,1436124,71,75,1,0,0,0,334784,276231,0,0,1,1,68,107643079,82022304,10263551,9125658,3959424256,0,1,0,0,0
192099962,FIELD,71,190,1436124,71,75,1,0,0,0,336152,276231,0,0,1,1,68,108555077,82934302,10263551,10037656,3959424256,0,1,0,0,0
192109541,WAIT,76,191,1436124,71,75,1,0,0,0,336167,276231,0,0,1,1,68,108564656,82943881,10263551,10047235,3959424256,0,1,0,0,0
192190871,WAIT_RELEASE,76,191,1436124,71,75,1,0,0,0,336289,276231,0,0,1,1,68,108645986,83025211,10263551,10128565,3959424256,0,1,0,0,0
193102869,FIELD,71,191,1436124,71,75,1,0,0,0,337657,276231,0,0,1,1,68,109557984,83937209,10263551,11040563,3959424256,0,1,0,0,0
193112447,WAIT,76,192,1436124,71,75,1,0,0,0,337671,276231,0,0,1,1,68,109567562,83946787,10263551,11050141,3959424256,0,1,0,0,0
193189964,WAIT_RELEASE,76,192,1436124,71,75,1,1,0,0,337787,276231,0,0,1,1,68,109645079,84024304,10263551,11127658,3959424256,0,1,0,0,0
194101962,FIELD,71,192,1436124,71,75,1,1,0,0,339155,276231,0,0,1,1,68,110557077,84936302,10263551,12039656,3959424256,0,1,0,0,0
194101963,SELECT,75,193,1436124,75,75,0,0,0,0,339155,318272,0,0,1,1,68,110557078,84936303,10263551,12039657,3758097664,0,1,0,0,0
194185616,READY,76,193,1437073,75,75,0,0,0,0,339281,318272,0,0,1,0,69,110639783,84936303,10263551,12039945,3758097664,1,1,0,0,0
194185617,START,77,193,1437074,75,76,0,0,0,0,339281,318272,0,0,1,0,69,110639783,84936303,10263551,12039945,3825206528,1,1,0,0,0
194189669,PUBLISH,75,193,1437074,75,76,1,0,0,0,339287,318272,0,0,1,1,69,110639783,84940354,10263551,12039945,3959424256,1,1,0,0,0
195104869,FIELD,75,193,1437074,75,76,1,0,0,0,340660,318272,0,0,1,1,69,110639783,85855554,10263551,12039945,3959424256,1,1,0,0,0
196103962,FIELD,75,194,1437074,75,76,1,0,0,0,342158,318272,0,0,1,1,69,110639783,86854647,10263551,12039945,3959424256,1,1,0,0,0
197106869,FIELD,75,195,1437074,75,76,1,1,0,0,343663,318272,0,0,1,1,69,110639783,87857554,10263551,12039945,3959424256,1,1,0,0,0
197106870,SELECT,76,196,1437075,76,76,0,0,0,0,343663,318272,0,1,0,1,69,110639783,87857555,10263551,12039945,3758097664,1,1,0,0,0
197190762,PUBLISH,76,196,1439128,76,76,0,0,0,0,343789,318272,0,1,0,1,70,110721621,87857555,10263551,12039945,3758097664,0,1,0,0,0
198105962,FIELD,76,196,1458724,76,76,0,0,0,0,345161,318272,0,1,0,1,70,111617225,87857555,10263551,12052018,3758097664,0,1,0,0,0
199108869,FIELD,76,197,1478984,76,76,0,1,0,0,346666,318272,0,1,0,1,70,112599872,87857555,10263551,12064277,3758097664,0,1,0,0,0
199617758,READY,77,198,1487125,76,76,0,0,0,0,347429,318272,0,1,0,1,70,113100621,87857555,10263551,12070187,3758097664,1,1,0,0,0
199617759,START,78,198,1487126,76,77,0,1,0,0,347429,318272,0,1,0,1,70,113100621,87857555,10263551,12070187,3825206528,1,1,0,0,0
200107962,FIELD,76,198,1494860,76,77,0,1,0,0,348164,318272,0,1,0,1,70,113583089,87857555,10263551,12077983,1610613317,0,1,0,0,0
201110869,FIELD,76,199,1508268,76,77,0,0,0,0,349669,318272,0,1,0,1,70,114572588,87857555,10263551,12091584,1610613317,0,1,0,0,0
201538351,READY,78,200,1513632,76,77,0,1,0,0,350310,318272,0,1,0,1,70,114994706,87857555,10263551,12097744,1610613317,0,1,0,0,0
201538353,START,79,200,1513634,76,78,1,0,0,0,350310,318272,0,1,0,1,70,114994707,87857555,10263551,12097744,1610613321,1,1,0,0,0
202109962,FIELD,76,200,1522592,76,78,1,0,0,0,351167,318272,0,1,0,1,70,115557357,87857555,10263551,12106890,1610613837,0,1,0,0,0
203112869,FIELD,76,201,1536240,76,78,1,1,0,0,352672,318272,0,1,0,1,70,116546616,87857555,10263551,12120887,1610613837,0,1,0,0,0
203112870,SELECT,78,202,1536240,78,77,0,0,0,0,352672,318272,0,1,1,1,70,116546617,87857555,10263551,12120887,1610614117,0,1,0,0,0
203196762,PUBLISH,78,202,1537352,78,77,0,0,0,0,352798,318272,0,1,1,1,71,116629397,87857555,10263551,12121249,1610614117,0,1,0,0,0
203466669,READY,79,202,1540808,78,77,0,0,0,0,353203,318272,0,1,1,1,71,116895848,87857555,10263551,12126600,1610614117,0,1,0,0,0
203466671,START,80,202,1540810,78,79,1,0,0,0,353203,318272,0,1,1,1,71,116895849,87857555,10263551,12126600,1610614129,1,1,0,0,0
204111962,FIELD,78,202,1554368,78,79,1,0,0,0,354170,318272,0,1,1,1,71,117527581,87857555,10263551,12134558,1610616179,0,1,0,0,0
205114869,FIELD,78,203,1576244,78,79,1,0,0,0,355675,318272,0,1,1,1,71,118508612,87857555,10263551,12146078,1610616179,0,1,0,0,0
205955177,READY,80,204,1590069,78,79,1,0,0,0,356935,318272,0,1,1,1,71,119335096,87857555,10263551,12156788,1610616179,1,1,0,0,0
206113962,FIELD,78,204,1590069,78,79,1,1,0,0,357173,318272,0,1,1,1,71,119335096,88016339,10263551,12156788,1677727091,1,1,0,0,0
206113963,START,81,205,1590070,79,77,1,0,0,0,357173,318272,0,0,0,1,71,119335096,88016340,10263551,12156788,1677727043,1,1,0,0,0
206113963,SELECT,79,205,1590070,79,77,1,0,0,0,357173,318272,0,0,0,1,71,119335096,88016340,10263551,12156788,1677727043,1,1,0,0,0
206201669,PUBLISH,79,205,1592560,79,77,1,0,0,0,357305,318272,0,0,0,1,72,119420311,88016340,10263551,12156788,1811944771,0,1,0,0,0
207116869,FIELD,79,205,1612144,79,77,1,0,0,0,358678,318272,0,0,0,1,72,120315927,88016340,10263551,12166658,1811944771,0,1,0,0,0
208115962,FIELD,79,206,1635988,79,77,1,1,0,0,360176,318272,0,0,0,1,72,121291176,88016340,10263551,12177082,1811944771,0,1,0,0,0
208115963,SELECT,77,207,1635988,77,80,1,0,0,0,360176,318272,0,0,1,1,72,121291177,88016340,10263551,12177082,3959424256,0,1,0,0,0
208203669,PUBLISH,77,207,1635988,77,80,1,0,0,0,360308,318272,0,0,1,1,73,121335362,88104046,10263551,12177082,3959424256,1,1,0,0,0
209118869,FIELD,77,207,1635988,77,80,1,0,0,0,361681,318272,0,0,1,1,73,121335362,89019246,10263551,12177082,3959424256,1,1,0,0,0
210117962,FIELD,77,208,1635988,77,80,1,0,0,0,363179,318272,0,0,1,1,73,121335362,90018339,10263551,12177082,3959424256,1,1,0,0,0
211120869,FIELD,77,209,1635988,77,80,1,1,0,0,364684,318272,0,0,1,1,73,121335362,91021246,10263551,12177082,3959424256,1,1,0,0,0
211120870,SELECT,80,210,1635989,80,80,0,0,0,0,364684,318272,0,1,0,1,73,121335362,91021247,10263551,12177082,3758097664,1,1,0,0,0
211204762,PUBLISH,80,210,1638386,80,80,0,0,0,0,364810,318272,0,1,0,1,74,121416856,91021247,10263551,12177082,3758097664,0,1,0,0,0
211646373,READY,81,210,1645393,80,80,0,0,0,0,365472,318272,0,1,0,1,74,121851461,91021247,10263551,12184117,3758097664,1,1,0,0,0
211646374,START,82,210,1645394,80,81,0,0,0,0,365472,318272,0,1,0,1,74,121851461,91021247,10263551,12184117,3825206528,1,1,0,0,0
212119962,FIELD,80,210,1653008,80,81,0,0,0,0,366182,318272,0,1,0,1,74,122317434,91021247,10263551,12191231,1610613317,0,1,0,0,0
213122869,FIELD,80,211,1666408,80,81,0,0,0,0,367687,318272,0,1,0,1,74,123306941,91021247,10263551,12205485,1610613317,0,1,0,0,0
213658980,READY,82,212,1674584,80,81,0,1,0,0,368491,318272,0,1,0,1,74,123834876,91021247,10263551,12212773,1610613317,0,1,0,0,0
213658982,START,83,212,1674586,80,82,1,0,0,0,368491,318272,0,1,0,1,74,123834877,91021247,10263551,12212773,1610613321,1,1,0,0,0
214121962,FIELD,80,212,1682564,80,82,1,0,0,0,369185,318272,0,1,0,1,74,124289878,91021247,10263551,12219535,1610613837,0,1,0,0,0
215124869,FIELD,80,213,1696784,80,82,1,1,0,0,370690,318272,0,1,0,1,74,125278565,91021247,10263551,12232593,1610613837,0,1,0,0,0
215124870,SELECT,82,214,1696784,82,81,0,0,0,0,370690,318272,0,1,1,1,74,125278566,91021247,10263551,12232593,1610614117,0,1,0,0,0
215208762,PUBLISH,82,214,1698056,82,81,0,0,0,0,370816,318272,0,1,1,1,75,125361186,91021247,10263551,12232916,1610614117,0,1,0,0,0
215723148,READY,83,214,1705108,82,81,0,0,0,0,371587,318272,0,1,1,1,75,125868520,91021247,10263551,12241182,1610614117,0,1,0,0,0
215723310,START,84,214,1705270,82,83,1,0,0,0,371587,318272,0,1,1,1,75,125868521,91021247,10263551,12241182,1610614129,1,1,0,0,0
216123962,FIELD,82,214,1716011,82,83,1,0,0,0,372188,318272,0,1,1,1,75,126258431,91021247,10263551,12247596,1610616179,0,1,0,0,0
217126869,FIELD,82,215,1747235,82,83,1,0,0,0,373693,318272,0,1,1,1,75,127230114,91021247,10263551,12264456,1610616179,0,1,0,0,0
217909373,PTS,8,216,1768379,82,83,1,0,0,0,374867,318272,0,1,1,1,75,127991475,91021247,10263551,12278024,1610616179,1,1,0,0,0
217921220,START,85,216,1768714,82,83,1,0,0,0,374884,318272,0,1,1,1,75,128002987,91021247,10263551,12278240,1610616179,1,1,0,0,0
217921221,READY,84,216,1768714,82,83,1,0,0,0,374884,318272,0,1,1,1,75,128002987,91021247,10263551,12278240,1610616179,1,1,0,0,0
218125962,FIELD,82,216,1768714,82,83,1,1,0,0,375191,318272,0,1,1,1,75,128002987,91225988,10263551,12278240,1677727091,1,1,0,0,0
218125963,SELECT,83,217,1768714,83,81,1,0,0,0,375191,318272,0,0,0,1,75,128002987,91225989,10263551,12278240,1677727043,1,1,0,0,0
218213669,PUBLISH,83,217,1769860,83,81,1,0,0,0,375323,318272,0,0,0,1,76,128089546,91225990,10263551,12278240,1091872067,0,1,0,0,0
219128869,FIELD,83,217,1781156,83,81,1,0,0,0,376696,318272,0,0,0,1,76,128993450,91225990,10263551,12293270,1091872067,0,1,0,0,0
219844255,READY,85,218,1789000,83,81,1,0,0,0,377769,318272,0,0,0,1,76,129700992,91225990,10263551,12306402,1091872067,0,1,0,0,0
220127962,FIELD,83,218,1789001,83,81,1,1,0,0,378194,318272,0,0,0,1,76,129700993,91509695,10263551,12306402,1091904835,1,1,0,0,0
220127963,SELECT,81,219,1789001,81,84,0,0,0,0,378194,318272,0,0,1,1,76,129700993,91509696,10263551,12306402,1125459203,1,1,0,0,0
220127964,START,86,219,1789002,81,85,1,0,1,1,378194,318272,0,0,1,1,77,129700993,91509697,10263551,12306402,1073742409,1,0,0,0,0
220215669,PUBLISH,81,219,1790156,81,85,1,0,1,1,378326,318272,0,0,1,1,77,129787543,91509697,10263551,12306402,1073742925,0,1,0,0,0
221130869,FIELD,81,219,1800976,81,85,1,0,1,1,379699,318272,0,0,1,1,77,130691923,91509697,10263551,12321770,1073742925,0,1,0,0,0
221883212,READY,86,220,1810180,81,85,1,0,1,1,380827,318272,0,0,1,1,77,131435062,91509697,10263551,12334406,1073742925,0,1,0,0,0
221883214,START,87,220,1810182,81,85,1,0,1,1,380827,318272,0,0,1,1,77,131435063,91509697,10263551,12334406,1073742937,1,1,0,0,0
222129962,FIELD,81,220,1814480,81,85,1,0,1,1,381197,318272,0,0,1,1,77,131677512,91509697,10263551,12337514,1073744987,0,1,0,0,0
223132869,FIELD,81,221,1829796,81,85,1,1,1,1,382702,318272,0,0,1,1,77,132665103,91509697,10263551,12350858,1073744987,0,1,0,0,0
223132870,SELECT,85,222,1829796,85,86,1,0,0,0,382702,363317,1,1,0,1,77,132665104,91509697,10263551,12350858,1073745267,0,1,0,0,0
223216762,PUBLISH,85,222,1831328,85,86,1,0,0,0,382828,363317,1,1,0,1,78,132747464,91509697,10263551,12351207,1073745267,0,1,0,0,0
224131962,FIELD,85,222,1847308,85,86,1,0,0,0,384200,363317,1,1,0,1,78,133646684,91509697,10263551,12362444,1073745267,0,1,0,0,0
224205345,READY,87,223,1848201,85,86,1,0,0,0,384311,363317,1,1,0,1,78,133719175,91509697,10263551,12362444,1073745267,1,1,0,0,0
225134869,FIELD,85,223,1848201,85,86,1,1,0,0,385705,363317,1,1,0,1,78,133719175,92439220,10263551,12362444,1140856179,1,1,0,0,0
225134870,START,88,224,1848202,86,84,1,0,0,0,385705,363317,0,1,1,1,78,133719175,92439221,10263551,12362444,1140856131,1,1,0,0,0
225134870,SELECT,86,224,1848202,86,84,1,0,0,0,385705,363317,0,1,1,1,78,133719175,92439221,10263551,12362444,1140856131,1,1,0,0,0
225218762,PUBLISH,86,224,1850196,86,84,1,0,0,0,385831,363317,0,1,1,1,79,133801072,92439221,10263551,12362444,1275073859,0,1,0,0,0
226133962,FIELD,86,224,1862708,86,84,1,0,0,0,387203,363317,0,1,1,1,79,134703760,92439221,10263551,12375607,1275073859,0,1,0,0,0
227136869,FIELD,86,225,1882236,86,84,1,0,0,0,388708,363317,0,1,1,1,79,135687139,92439221,10263551,12387178,1275073859,0,1,0,0,0
227546951,READY,88,226,1889133,86,84,1,0,0,0,389323,363317,0,1,1,1,79,136090325,92439221,10263551,12392489,1275073859,1,1,0,0,0
227546952,START,89,226,1889134,86,84,1,0,0,0,389323,363317,0,1,1,1,79,136090325,92439221,10263551,12392489,1275073859,1,1,0,0,0
228135962,FIELD,86,226,1899532,86,84,1,1,0,0,390206,363317,0,1,1,1,79,136668936,92439221,10263551,12400662,1275073859,0,1,0,0,0
228135963,SELECT,84,227,1899532,84,87,1,0,0,0,390206,318272,0,0,1,1,79,136668937,92439221,10263551,12400662,3422553344,0,1,0,0,0
228187441,WAIT,89,227,1899532,84,87,1,0,0,0,390284,318272,0,0,1,0,80,136710338,92490699,10263551,12410661,3422553344,1,1,0,0,0
228223669,PUBLISH,84,227,1899532,84,87,1,0,0,0,390338,318272,0,0,1,1,80,136710338,92526927,10263551,12446889,3422553344,1,1,0,0,0
228226871,WAIT_RELEASE,89,227,1899532,84,87,1,0,0,0,390343,318272,0,0,1,1,80,136710338,92530129,10263551,12450091,3422553344,1,1,0,0,0
229138869,FIELD,84,227,1899532,84,87,1,0,0,0,391711,318272,0,0,1,1,80,136710338,93442127,10263551,13362089,3422553344,1,1,0,0,0
229148448,WAIT,89,228,1899532,84,87,1,0,0,0,391725,318272,0,0,1,1,80,136710338,93451706,10263551,13371668,3422553344,1,1,0,0,0
229225964,WAIT_RELEASE,89,228,1899532,84,87,1,0,0,0,391841,318272,0,0,1,1,80,136710338,93529222,10263551,13449184,3422553344,1,1,0,0,0
230137962,FIELD,84,228,1899532,84,87,1,0,0,0,393209,318272,0,0,1,1,80,136710338,94441220,10263551,14361182,3422553344,1,1,0,0,0
230147541,WAIT,89,229,1899532,84,87,1,0,0,0,393224,318272,0,0,1,1,80,136710338,94450799,10263551,14370761,3422553344,1,1,0,0,0
230228871,WAIT_RELEASE,89,229,1899532,84,87,1,0,0,0,393346,318272,0,0,1,1,80,136710338,94532129,10263551,14452091,3422553344,1,1,0,0,0
231140869,FIELD,84,229,1899532,84,87,1,0,0,0,394714,318272,0,0,1,1,80,136710338,95444127,10263551,15364089,3422553344,1,1,0,0,0
231150448,WAIT,89,230,1899532,84,87,1,0,0,0,394728,318272,0,0,1,1,80,136710338,95453706,10263551,15373668,3422553344,1,1,0,0,0
231227964,WAIT_RELEASE,89,230,1899532,84,87,1,1,0,0,394844,318272,0,0,1,1,80,136710338,95531222,10263551,15451184,3422553344,1,1,0,0,0
232139962,FIELD,84,230,1899532,84,87,1,1,0,0,396212,318272,0,0,1,1,80,136710338,96443220,10263551,16363182,3422553344,1,1,0,0,0
232139963,SELECT,87,231,1899533,87,87,0,0,0,0,396212,363317,0,0,1,1,80,136710338,96443221,10263551,16363183,3221226752,1,1,0,0,0
232227669,PUBLISH,87,231,1901730,87,87,0,0,0,0,396344,363317,0,0,1,1,81,136795846,96443221,10263551,16363565,3221226752,0,1,0,0,0
233142869,FIELD,87,231,1916956,87,87,0,0,0,0,397717,363317,0,0,1,1,81,137695820,96443221,10263551,16374914,3221226752,0,1,0,0,0
233982325,READY,89,232,1932637,87,87,0,0,0,0,398976,363317,0,0,1,1,81,138519596,96443221,10263551,16385600,3221226752,1,1,0,0,0
233982326,START,90,232,1932638,87,89,0,0,0,0,398976,363317,0,0,1,1,81,138519596,96443221,10263551,16385600,3288335616,1,1,0,0,0
234141962,FIELD,87,232,1932638,87,89,1,0,0,0,399215,363317,0,0,1,1,81,138519596,96602856,10423186,16385600,3422553344,1,1,0,0,0
235144869,FIELD,87,233,1932638,87,89,1,1,0,0,400720,363317,0,0,1,1,81,138519596,97605763,11426093,16385600,3422553344,1,1,0,0,0
235144870,SELECT,89,234,1932638,89,89,0,0,0,0,400720,363317,0,1,1,1,81,138519596,97605764,11426094,16385600,3221226752,1,1,0,0,0
235228762,PUBLISH,89,234,1935096,89,89,0,0,0,0,400846,363317,0,1,1,1,82,138601029,97605764,11426095,16385600,3221226752,0,1,0,0,0
236143963,FIELD,89,234,1947932,89,89,0,0,0,0,402218,363317,0,1,1,1,82,139503394,97605764,11426095,16398535,3221226752,0,1,0,0,0
237146869,FIELD,89,235,1967972,89,89,0,0,0,0,403723,363317,0,1,1,1,82,140486260,97605764,11426095,16411460,3221226752,0,1,0,0,0
237652882,READY,90,236,1976477,89,89,0,0,0,0,404482,363317,0,1,1,1,82,140983769,97605764,11426095,16417574,3221226752,1,1,0,0,0
237652883,START,91,236,1976478,89,90,0,0,0,0,404482,363317,0,1,1,1,82,140983769,97605764,11426095,16417574,3288335616,1,1,0,0,0
238145963,FIELD,89,236,1976478,89,90,1,1,0,0,405221,363317,0,1,1,1,82,140983769,98098843,11426095,16417574,3422553344,1,1,0,0,0
238145964,SELECT,90,237,1976479,90,90,0,0,0,0,405221,363317,0,0,0,1,82,140983769,98098844,11426095,16417574,3221226752,1,1,0,0,0
238233669,PUBLISH,90,237,1978700,90,90,0,0,0,0,405353,363317,0,0,0,1,83,141069252,98098844,11426095,16417574,3221226752,0,1,0,0,0
239148869,FIELD,90,237,1992452,90,90,0,0,0,0,406726,363317,0,0,0,1,83,141970700,98098844,11426095,16429489,3221226752,0,1,0,0,0
240147963,FIELD,90,238,2011844,90,90,0,1,0,0,408224,363317,0,0,0,1,83,142950402,98098844,11426095,16441624,3221226752,0,1,0,0,0
240703548,READY,91,239,2022653,90,90,0,0,0,0,409058,363317,0,0,0,1,83,143495179,98098844,11426095,16448477,3221226752,1,1,0,0,0
240703549,START,92,239,2022654,90,91,0,0,0,0,409058,363317,0,0,0,1,83,143495179,98098844,11426095,16448477,3288335616,1,1,0,0,0
241150869,FIELD,90,239,2022654,90,91,1,0,0,0,409729,363317,0,0,0,1,83,143495179,98546163,11426095,16448477,3422553344,1,1,0,0,0
242149963,FIELD,90,240,2022654,90,91,1,1,0,0,411227,363317,0,0,0,1,83,143495179,99545257,11426095,16448477,3422553344,1,1,0,0,0
242149964,SELECT,91,241,2022655,91,91,0,0,0,0,411227,363317,0,0,1,1,83,143495179,99545258,11426095,16448477,3221226752,1,1,0,0,0
242237669,PUBLISH,91,241,2025184,91,91,0,0,0,0,411359,363317,0,0,1,1,84,143580354,99545258,11426095,16448477,3221226752,0,1,0,0,0
243152869,FIELD,91,241,2038396,91,91,0,0,0,0,412732,363317,0,0,1,1,84,144482342,99545258,11426095,16460192,3221226752,0,1,0,0,0
244151963,FIELD,91,242,2058464,91,91,0,0,0,0,414230,363317,0,0,1,1,84,145461368,99545258,11426095,16471326,3221226752,0,1,0,0,0
244730641,READY,92,243,2069561,91,91,0,0,0,0,415098,363317,0,0,1,1,84,146028950,99545258,11426095,16477166,3221226752,1,1,0,0,0
244730642,START,93,243,2069562,91,92,0,0,0,0,415098,363317,0,0,1,1,84,146028950,99545258,11426095,16477166,3288335616,1,1,0,0,0
245154869,FIELD,91,243,2069562,91,92,1,1,0,0,415735,363317,0,0,1,1,84,146028950,99969484,11426095,16477166,3422553344,1,1,0,0,0
245154870,SELECT,92,244,2069563,92,92,0,0,0,0,415735,363317,0,1,0,1,84,146028950,99969485,11426095,16477166,3221226752,1,1,0,0,0
245238762,PUBLISH,92,244,2072132,92,92,0,0,0,0,415861,363317,0,1,0,1,85,146110272,99969485,11426095,16477166,3221226752,0,1,0,0,0
246153963,FIELD,92,244,2085560,92,92,0,0,0,0,417233,363317,0,1,0,1,85,147012045,99969485,11426095,16489382,3221226752,0,1,0,0,0
247156869,FIELD,92,245,2105304,92,92,0,1,0,0,418738,363317,0,1,0,1,85,147995207,99969485,11426095,16500002,3221226752,0,1,0,0,0
247736253,READY,93,246,2116189,92,92,0,0,0,0,419607,363317,0,1,0,1,85,148563707,99969485,11426095,16506751,3221226752,1,1,0,0,0
247736254,START,94,246,2116190,92,93,0,0,0,0,419607,363317,0,1,0,1,85,148563707,99969485,11426095,16506751,3288335616,1,1,0,0,0
248155963,FIELD,92,246,2116190,92,93,1,0,0,0,420236,363317,0,1,0,1,85,148563707,100389193,11426095,16506751,3422553344,1,1,0,0,0
249158869,FIELD,92,247,2116190,92,93,1,1,0,0,421741,363317,0,1,0,1,85,148563707,101392099,11426095,16506751,3422553344,1,1,0,0,0
249158870,SELECT,93,248,2116191,93,93,0,0,0,0,421741,363317,0,1,1,1,85,148563707,101392100,11426095,16506751,3221226752,1,1,0,0,0
249242763,PUBLISH,93,248,2118616,93,93,0,0,0,0,421867,363317,0,1,1,1,86,148645174,101392100,11426095,16506751,3221226752,0,1,0,0,0
250157963,FIELD,93,248,2132284,93,93,0,0,0,0,423239,363317,0,1,1,1,86,149546706,101392100,11426095,16518258,3221226752,0,1,0,0,0
251160869,FIELD,93,249,2152416,93,93,0,0,0,0,424744,363317,0,1,1,1,86,150529480,101392100,11426095,16529048,3221226752,0,1,0,0,0
