event,picture,cycle,interval,bank,debug
complete,405,812785302,2027648,2,c0000000
header,406,812785338,0,0,c4000000
ready,405,812785339,37,2,cc000000
present,405,814773195,2002000,2,c0000000
complete,406,814970935,2185633,0,c0000000
header,407,814970971,0,1,c4000000
ready,406,814970972,37,0,cc000000
present,406,816775195,2002000,0,c0000000
complete,407,817131943,2161008,1,c0000000
header,408,817131979,0,2,c4000000
ready,407,817131980,37,1,cc000000
present,407,818777195,2002000,1,c0000000
complete,408,819198173,2066230,2,c0000000
header,409,819198209,0,0,c4000000
ready,408,819198210,37,2,cc000000
present,408,820779195,2002000,2,c0000000
complete,409,821315741,2117568,0,c0000000
header,410,821315777,0,1,c4000000
ready,409,821315778,37,0,cc000000
present,409,822781195,2002000,0,c0000000
complete,410,823614174,2298433,1,c0000000
header,411,823614210,0,2,c4000000
ready,410,823614211,37,1,cc000000
present,410,824783195,2002000,1,c0000000
complete,411,825657295,2043121,2,c0000000
header,412,825657331,0,0,c4000000
ready,411,825657332,37,2,cc000000
present,411,826785195,2002000,2,c0000000
complete,412,827613165,1955870,0,c0000000
header,413,827613201,0,1,c4000000
ready,412,827613202,37,0,cc000000
present,412,828787195,2002000,0,c0000000
complete,413,829567819,1954654,1,c0000000
header,414,829567855,0,2,c4000000
ready,413,829567856,37,1,cc000000
present,413,830789195,2002000,1,c0000000
complete,414,831523855,1956036,2,c0000000
header,415,831523891,0,0,c4000000
ready,414,831523892,37,2,cc000000
present,414,832791195,2002000,2,c0000000
complete,415,833507494,1983639,0,c0000000
header,416,833507530,0,1,c4000000
ready,415,833507531,37,0,cc000000
present,415,834793195,2002000,0,c0000000
complete,416,835512324,2004830,1,c0000000
header,417,835512360,0,2,c4000000
ready,416,835512361,37,1,cc000000
present,416,836795195,2002000,1,c0000000
complete,417,837476691,1964367,2,c0000000
header,418,837476727,0,0,c4000000
ready,417,837476728,37,2,cc000000
present,417,838797195,2002000,2,c0000000
complete,418,839451637,1974946,0,c0000000
header,419,839451673,0,1,c4000000
ready,418,839451674,37,0,cc000000
present,418,840799195,2002000,0,c0000000
complete,419,841455707,2004070,1,c0000000
header,420,841455743,0,2,c4000000
ready,419,841455744,37,1,cc000000
present,419,842801195,2002000,1,c0000000
complete,420,843433496,1977789,2,c0000000
header,421,843433532,0,0,c4000000
ready,420,843433533,37,2,cc000000
present,420,844803195,2002000,2,c0000000
complete,421,845435291,2001795,0,c0000000
header,422,845435327,0,1,c4000000
ready,421,845435328,37,0,cc000000
present,421,846805195,2002000,0,c0000000
complete,422,847458025,2022734,1,c0000000
header,423,847458061,0,2,c4000000
ready,422,847458062,37,1,cc000000
present,422,848807195,2002000,1,c0000000
complete,423,849457203,1999178,2,c0000000
header,424,849457239,0,0,c4000000
ready,423,849457240,37,2,cc000000
present,423,850809195,2002000,2,c0000000
complete,424,851439474,1982271,0,c0000000
header,425,851439510,0,1,c4000000
ready,424,851439511,37,0,cc000000
present,424,852811195,2002000,0,c0000000
complete,425,853478830,2039356,1,c0000000
header,426,853478866,0,2,c4000000
ready,425,853478867,37,1,cc000000
present,425,854813195,2002000,1,c0000000
complete,426,855451744,1972914,2,c0000000
header,427,855451780,0,0,c4000000
ready,426,855451781,37,2,cc000000
present,426,856815195,2002000,2,c0000000
complete,427,857424978,1973234,0,c0000000
header,428,857425014,0,1,c4000000
ready,427,857425015,37,0,cc000000
present,427,858817195,2002000,0,c0000000
complete,428,859394860,1969882,1,c0000000
header,429,859394896,0,2,c4000000
ready,428,859394897,37,1,cc000000
present,428,860819195,2002000,1,c0000000
complete,429,861380597,1985737,2,c0000000
header,430,861380633,0,0,c4000000
ready,429,861380634,37,2,cc000000
present,429,862821195,2002000,2,c0000000
complete,430,863272713,1892116,0,c0000000
header,431,863272749,0,1,c4000000
ready,430,863272750,37,0,cc000000
present,430,864823195,2002000,0,c0000000
complete,431,865197312,1924599,1,c0000000
header,432,865197348,0,2,c4000000
ready,431,865197349,37,1,cc000000
present,431,866825195,2002000,1,c0000000
complete,432,867120023,1922711,2,c0000000
header,433,867120059,0,0,c4000000
ready,432,867120060,37,2,cc000000
present,432,868827195,2002000,2,c0000000
complete,433,869116999,1996976,0,c0000000
header,434,869117035,0,1,c4000000
ready,433,869117036,37,0,cc000000
present,433,870829195,2002000,0,c0000000
complete,434,871130422,2013423,1,c0000000
header,435,871130458,0,2,c4000000
ready,434,871130459,37,1,cc000000
present,434,872831195,2002000,1,c0000000
complete,435,873142555,2012133,2,c0000000
header,436,873142591,0,0,c4000000
ready,435,873142592,37,2,cc000000
present,435,874833195,2002000,2,c0000000
complete,436,875247070,2104515,0,c0000000
header,437,875247106,0,1,c4000000
ready,436,875247107,37,0,cc000000
present,436,876835195,2002000,0,c0000000
complete,437,877236485,1989415,1,c0000000
header,438,877236521,0,2,c4000000
ready,437,877236522,37,1,cc000000
present,437,878837195,2002000,1,c0000000
complete,438,879227263,1990778,2,c0000000
header,439,879227299,0,0,c4000000
ready,438,879227300,37,2,cc000000
present,438,880839195,2002000,2,c0000000
complete,439,881238215,2010952,0,c0000000
header,440,881238251,0,1,c4000000
ready,439,881238252,37,0,cc000000
present,439,882841195,2002000,0,c0000000
complete,440,883229511,1991296,1,c0000000
header,441,883229547,0,2,c4000000
ready,440,883229548,37,1,cc000000
present,440,884843195,2002000,1,c0000000
complete,441,885241928,2012417,2,c0000000
header,442,885241964,0,0,c4000000
ready,441,885241965,37,2,cc000000
present,441,886845195,2002000,2,c0000000
complete,442,887232928,1991000,0,c0000000
header,443,887232964,0,1,c4000000
ready,442,887232965,37,0,cc000000
present,442,888847195,2002000,0,c0000000
complete,443,889244142,2011214,1,c0000000
header,444,889244178,0,2,c4000000
ready,443,889244179,37,1,cc000000
present,443,890849195,2002000,1,c0000000
complete,444,891234954,1990812,2,c0000000
header,445,891234990,0,0,c4000000
ready,444,891234991,37,2,cc000000
present,444,892851195,2002000,2,c0000000
complete,445,893226176,1991222,0,c0000000
header,446,893226212,0,1,c4000000
ready,445,893226213,37,0,cc000000
present,445,894853195,2002000,0,c0000000
complete,446,895218080,1991904,1,c0000000
header,447,895218116,0,2,c4000000
ready,446,895218117,37,1,cc000000
present,446,896855195,2002000,1,c0000000
complete,447,897231452,2013372,2,c0000000
header,448,897231488,0,0,c4000000
ready,447,897231489,37,2,cc000000
present,447,898857195,2002000,2,c0000000
complete,448,899224373,1992921,0,c0000000
header,449,899224409,0,1,c4000000
ready,448,899224410,37,0,cc000000
present,448,900859195,2002000,0,c0000000
complete,449,901216362,1991989,1,d0000000
ready,449,901216363,1,1,cc000000
present,449,902861195,2002000,1,c0000000
