picture,complete_cycle,header_to_complete,pipeline_wait,parsed_bits,refill_wait,capacity_blocked,presentation_hold,ack_latency_sum,ack_count,recon_latency_sum
393,788799783,1914847,1628451,255504,30874,349,0,1620351,8100,1620000
394,790697117,1897298,1628406,239936,28938,304,0,1620306,8100,1620000
395,792670661,1973508,1628387,261416,31645,285,52042,1620287,8100,1620000
396,794694802,2024105,1628259,281272,34058,158,80498,1620159,8100,1620000
397,796674620,1979782,1628541,261272,31594,439,58357,1620441,8100,1620000
398,798665538,1990882,1628585,251384,30356,483,80539,1620485,8100,1620000
399,800677696,2012122,1628562,260424,31497,460,91621,1620462,8100,1620000
400,802702002,2024270,1628404,280392,33993,302,81463,1620304,8100,1620000
401,804715214,2013176,1628575,290216,35210,473,59157,1620475,8100,1620000
402,806737273,2022023,1628306,308304,37450,205,47945,1620206,8100,1620000
403,808739677,2002368,1628400,308568,37496,299,27886,1620300,8100,1620000
404,810757654,2017941,1628608,322568,39265,506,27482,1620508,8100,1620000
405,812785302,2027612,1628325,345616,42148,223,11505,1620225,8100,1620000
406,814970935,2185597,1628225,496400,60954,124,0,1620125,8100,1620000
407,817131943,2160972,1628250,474464,58240,149,0,1620150,8100,1620000
408,819198173,2066194,1628114,390320,47742,13,0,1620014,8100,1620000
409,821315741,2117532,1628208,435920,53386,107,0,1620108,8100,1620000
410,823614174,2298397,1628424,596424,73531,322,0,1620324,8100,1620000
411,825657295,2043085,1628368,369584,45115,266,0,1620268,8100,1620000
412,827613165,1955834,1628319,292056,35441,218,0,1620219,8100,1620000
413,829567819,1954618,1628305,290984,35311,203,0,1620205,8100,1620000
414,831523855,1956000,1628337,292128,35517,235,0,1620237,8100,1620000
415,833507494,1983603,1628564,316488,38533,462,0,1620464,8100,1620000
416,835512324,2004794,1628459,335384,40933,357,0,1620359,8100,1620000
417,837476691,1964331,1628506,299408,36399,404,0,1620406,8100,1620000
418,839451637,1974910,1628378,308952,37562,276,0,1620278,8100,1620000
419,841455707,2004034,1628476,334728,40812,374,0,1620376,8100,1620000
420,843433496,1977753,1628426,311416,37893,324,0,1620326,8100,1620000
421,845435291,2001759,1628386,332808,40547,284,0,1620286,8100,1620000
422,847458025,2022698,1628598,351208,42874,496,0,1620498,8100,1620000
423,849457203,1999142,1628382,330496,40246,280,0,1620282,8100,1620000
424,851439474,1982235,1628389,315504,38324,287,0,1620289,8100,1620000
425,853478830,2039320,1628256,366320,44726,154,0,1620156,8100,1620000
426,855451744,1972878,1628193,307320,37347,92,0,1620093,8100,1620000
427,857424978,1973198,1628447,307376,37357,345,0,1620347,8100,1620000
428,859394860,1969846,1628282,304544,37002,180,0,1620182,8100,1620000
429,861380597,1985701,1628234,318688,38761,132,0,1620134,8100,1620000
430,863272713,1892080,1628472,235240,28350,370,0,1620372,8100,1620000
431,865197312,1924563,1628426,264168,31951,324,0,1620326,8100,1620000
432,867120023,1922675,1628479,262416,31762,377,0,1620379,8100,1620000
433,869116999,1996940,1628468,328424,40030,366,0,1620368,8100,1620000
434,871130422,2013387,1628344,343184,41841,242,0,1620244,8100,1620000
435,873142555,2012097,1628290,342080,41709,188,0,1620190,8100,1620000
436,875247070,2104479,1628166,424312,51983,64,0,1620066,8100,1620000
437,877236485,1989379,1628286,321912,39163,184,0,1620186,8100,1620000
438,879227263,1990742,1628430,323000,39294,328,0,1620330,8100,1620000
439,881238215,2010916,1628418,340944,41536,316,0,1620318,8100,1620000
440,883229511,1991260,1628312,323536,39394,210,0,1620212,8100,1620000
441,885241928,2012381,1628583,342064,41716,481,0,1620483,8100,1620000
442,887232928,1990964,1628497,323064,39385,395,0,1620397,8100,1620000
443,889244142,2011178,1628505,341064,41591,403,0,1620405,8100,1620000
444,891234954,1990776,1628351,323080,39327,249,0,1620251,8100,1620000
445,893226176,1991186,1628221,323560,39387,120,0,1620121,8100,1620000
446,895218080,1991868,1628422,324008,39420,320,0,1620322,8100,1620000
447,897231452,2013336,1628501,342984,41833,399,0,1620401,8100,1620000
448,899224373,1992885,1628630,324688,39549,528,0,1620530,8100,1620000
449,901216362,1991953,1628295,324168,39472,193,0,1620195,8100,1620000
